Price,Close,High,Low,Open,Volume
Ticker,^KLSE,^KLSE,^KLSE,^KLSE,^KLSE
Date,,,,,
2012-06-07,1575.31005859375,1578.760009765625,1572.3199462890625,1574.8800048828125,139537200
2012-06-08,1570.6199951171875,1576.52001953125,1568.8900146484375,1575.1300048828125,88434000
2012-06-11,1578.4100341796875,1582.2900390625,1575.949951171875,1575.949951171875,116585600
2012-06-12,1576.0699462890625,1576.969970703125,1572.530029296875,1576.9100341796875,103505600
2012-06-13,1576.22998046875,1580.550048828125,1576.22998046875,1576.719970703125,119033800
2012-06-14,1570.93994140625,1577.5999755859375,1570.93994140625,1576.5400390625,107620000
2012-06-15,1579.22998046875,1580.9000244140625,1574.1500244140625,1574.7900390625,195813600
2012-06-18,1582.72998046875,1588.5400390625,1582.25,1583.3499755859375,141042400
2012-06-19,1594.97998046875,1594.97998046875,1581.27001953125,1581.27001953125,120884200
2012-06-20,1604.3900146484375,1604.3900146484375,1594.8800048828125,1595.93994140625,137147200
2012-06-21,1601.4300537109375,1607.31005859375,1599.75,1605.93994140625,138354000
2012-06-22,1603.0699462890625,1608.6500244140625,1594.43994140625,1599.699951171875,171713200
2012-06-25,1603.1199951171875,1611.5,1601.0999755859375,1602.7099609375,129318600
2012-06-26,1594.0999755859375,1603.6700439453125,1593.800048828125,1602.3800048828125,133482400
2012-06-27,1601.8900146484375,1601.8900146484375,1593.56005859375,1594.469970703125,152074000
2012-06-28,1594.239990234375,1602.97998046875,1591.8499755859375,1602.4100341796875,107230600
2012-06-29,1599.1500244140625,1605.0,1593.8699951171875,1594.530029296875,148278400
2012-07-02,1600.8499755859375,1605.219970703125,1599.6700439453125,1599.8699951171875,95596000
2012-07-03,1607.739990234375,1607.739990234375,1602.469970703125,1602.469970703125,148990200
2012-07-04,1613.75,1614.7900390625,1609.43994140625,1609.43994140625,121195200
2012-07-05,1614.4300537109375,1614.719970703125,1607.31005859375,1612.800048828125,104112400
2012-07-06,1620.550048828125,1620.550048828125,1613.3800048828125,1616.030029296875,115766800
2012-07-09,1620.31005859375,1620.5400390625,1616.239990234375,1619.3499755859375,92179600
2012-07-10,1624.2900390625,1625.0400390625,1620.949951171875,1621.010009765625,97596600
2012-07-11,1629.449951171875,1632.1500244140625,1621.06005859375,1621.06005859375,171400000
2012-07-12,1625.489990234375,1632.93994140625,1624.56005859375,1628.8199462890625,129177200
2012-07-13,1626.3800048828125,1628.0899658203125,1621.3699951171875,1622.800048828125,121179200
2012-07-16,1635.9599609375,1635.9599609375,1628.3699951171875,1628.3699951171875,113342400
2012-07-17,1639.1500244140625,1646.969970703125,1632.5,1635.760009765625,164091600
2012-07-18,1645.0,1645.3900146484375,1640.3900146484375,1640.47998046875,98644600
2012-07-19,1644.5999755859375,1647.93994140625,1644.22998046875,1645.4599609375,110758000
2012-07-20,1643.0,1647.4100341796875,1641.5799560546875,1644.199951171875,123833600
2012-07-23,1636.1700439453125,1643.3299560546875,1635.1199951171875,1642.8399658203125,101800000
2012-07-24,1632.5699462890625,1639.7099609375,1629.1800537109375,1638.050048828125,129294600
2012-07-25,1635.0899658203125,1635.0899658203125,1624.8800048828125,1631.010009765625,101295200
2012-07-26,1623.9100341796875,1638.6500244140625,1621.31005859375,1637.449951171875,137725400
2012-07-27,1624.93994140625,1630.5699462890625,1620.760009765625,1624.969970703125,142912200
2012-07-30,1632.3499755859375,1632.3499755859375,1623.260009765625,1626.8599853515625,92007000
2012-07-31,1631.5999755859375,1635.5899658203125,1628.9599609375,1633.2099609375,151423600
2012-08-01,1632.469970703125,1635.3299560546875,1626.6800537109375,1628.0699462890625,158517800
2012-08-02,1633.449951171875,1635.4300537109375,1630.4300537109375,1633.300048828125,151149600
2012-08-03,1635.0400390625,1635.77001953125,1627.199951171875,1629.6700439453125,157481200
2012-08-06,1639.4300537109375,1641.030029296875,1634.5,1634.5,161651600
2012-08-07,1631.1199951171875,1641.6600341796875,1631.1199951171875,1640.56005859375,279393800
2012-08-08,1635.9200439453125,1637.800048828125,1632.8699951171875,1633.489990234375,163483200
2012-08-09,1642.52001953125,1642.52001953125,1635.5899658203125,1635.6700439453125,123888600
2012-08-10,1645.3599853515625,1645.3599853515625,1639.2099609375,1641.0,119993200
2012-08-13,1646.3199462890625,1650.4200439453125,1646.18994140625,1647.300048828125,97360000
2012-08-14,1652.9000244140625,1652.9000244140625,1644.6800537109375,1646.550048828125,101762800
2012-08-15,1653.780029296875,1653.780029296875,1646.760009765625,1651.3399658203125,97586800
2012-08-16,1650.0899658203125,1654.3399658203125,1648.030029296875,1652.43994140625,107735600
2012-08-17,1649.7900390625,1654.530029296875,1648.050048828125,1651.6700439453125,145613800
2012-08-22,1652.25,1655.3900146484375,1649.5899658203125,1652.219970703125,141840800
2012-08-23,1651.6099853515625,1655.239990234375,1650.530029296875,1653.1700439453125,93529600
2012-08-24,1648.219970703125,1654.6600341796875,1647.9000244140625,1652.0,89555400
2012-08-27,1648.1300048828125,1650.1400146484375,1647.300048828125,1648.9200439453125,77450000
2012-08-28,1647.1099853515625,1649.0,1645.5799560546875,1648.239990234375,77849600
2012-08-29,1645.5799560546875,1650.52001953125,1645.5799560546875,1647.5799560546875,102265400
2012-08-30,1646.1099853515625,1650.8499755859375,1643.47998046875,1644.719970703125,171878000
2012-09-03,1653.9000244140625,1655.489990234375,1649.27001953125,1649.47998046875,159187200
2012-09-04,1654.1099853515625,1655.3499755859375,1652.280029296875,1653.8399658203125,125573600
2012-09-05,1641.010009765625,1653.9000244140625,1641.010009765625,1653.9000244140625,155651600
2012-09-06,1617.989990234375,1635.949951171875,1613.1600341796875,1633.5899658203125,189605800
2012-09-07,1624.550048828125,1624.81005859375,1613.9599609375,1618.969970703125,165992800
2012-09-10,1621.0400390625,1629.18994140625,1619.0899658203125,1624.989990234375,134242600
2012-09-11,1614.239990234375,1618.6099853515625,1601.31005859375,1618.3800048828125,175248600
2012-09-12,1613.780029296875,1616.469970703125,1609.010009765625,1612.0400390625,194885600
2012-09-13,1628.4000244140625,1628.5699462890625,1612.6199951171875,1613.0699462890625,230334400
2012-09-14,1642.949951171875,1642.949951171875,1633.489990234375,1634.8800048828125,252363200
2012-09-18,1640.3299560546875,1651.6600341796875,1640.3299560546875,1646.8900146484375,219796800
2012-09-19,1646.1099853515625,1647.3199462890625,1640.81005859375,1641.489990234375,183136000
2012-09-20,1625.5899658203125,1640.2900390625,1620.6800537109375,1639.6800537109375,143120400
2012-09-21,1623.699951171875,1633.6500244140625,1619.0799560546875,1625.4300537109375,157390400
2012-09-24,1612.3800048828125,1615.97998046875,1595.8499755859375,1614.3499755859375,138811200
2012-09-25,1618.5799560546875,1620.97998046875,1603.0899658203125,1611.8199462890625,143752200
2012-09-26,1619.300048828125,1620.8299560546875,1612.780029296875,1614.3699951171875,138818800
2012-09-27,1627.8399658203125,1631.6700439453125,1620.530029296875,1621.0999755859375,154356000
2012-09-28,1636.6600341796875,1639.7900390625,1628.8599853515625,1629.8299560546875,186266600
2012-10-01,1643.31005859375,1644.8599853515625,1633.3900146484375,1635.3800048828125,99866200
2012-10-02,1651.030029296875,1651.0799560546875,1645.6700439453125,1645.6700439453125,121839200
2012-10-03,1649.75,1653.800048828125,1640.43994140625,1653.6199951171875,160155600
2012-10-04,1661.469970703125,1662.1400146484375,1649.6600341796875,1649.6600341796875,154244400
2012-10-05,1660.22998046875,1668.3199462890625,1659.5,1665.1700439453125,126312000
2012-10-08,1660.219970703125,1661.8299560546875,1653.6300048828125,1660.4200439453125,118762800
2012-10-09,1663.3199462890625,1664.97998046875,1658.0400390625,1658.5999755859375,139281600
2012-10-10,1659.4000244140625,1661.5899658203125,1657.18994140625,1660.77001953125,135655600
2012-10-11,1655.469970703125,1658.0400390625,1654.010009765625,1657.199951171875,96375400
2012-10-12,1653.3599853515625,1657.719970703125,1650.77001953125,1654.3699951171875,110012800
2012-10-15,1654.43994140625,1654.43994140625,1649.1500244140625,1651.780029296875,80400800
2012-10-16,1653.52001953125,1658.5,1652.0799560546875,1656.1099853515625,120089200
2012-10-17,1660.6700439453125,1660.6700439453125,1653.550048828125,1655.4200439453125,197970400
2012-10-18,1665.4200439453125,1665.9000244140625,1660.1500244140625,1660.3299560546875,144148800
2012-10-19,1666.3499755859375,1670.1600341796875,1665.1199951171875,1665.22998046875,130062800
2012-10-22,1661.949951171875,1667.22998046875,1660.0400390625,1666.4300537109375,101530000
2012-10-23,1664.9000244140625,1666.260009765625,1658.030029296875,1660.800048828125,113400400
2012-10-24,1667.989990234375,1670.0899658203125,1661.030029296875,1663.469970703125,137123600
2012-10-25,1671.8900146484375,1671.8900146484375,1667.77001953125,1668.52001953125,94569400
2012-10-29,1672.56005859375,1679.3699951171875,1669.81005859375,1678.300048828125,112474600
2012-10-30,1674.6700439453125,1677.5,1670.449951171875,1670.8199462890625,94646000
2012-10-31,1673.0699462890625,1676.8599853515625,1670.1099853515625,1676.18994140625,130429200
2012-11-01,1675.68994140625,1678.5699462890625,1670.8399658203125,1675.8499755859375,104046400
